"","month","price","bedrooms","bathrooms","sqft_living","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long"
"332","12",538000,3,2.5,2250,3,2250,0,1988,0,98056,47.5272,-122.169
"333","01",380000,3,2.5,2280,4,2280,0,1985,0,98058,47.4334,-122.161
"334","04",245000,3,2.5,1530,5,1030,500,1996,0,98038,47.3592,-122.046
"335","11",310000,5,1.75,2190,4,2190,0,1947,1974,98166,47.4546,-122.337
"336","02",1300000,3,2,2350,4,1770,580,1976,0,98004,47.6408,-122.219
"337","05",397000,4,2,1440,3,1200,240,1971,0,98034,47.7245,-122.2
"338","05",365000,3,2.5,2200,3,2200,0,2005,0,98058,47.4362,-122.178
"339","10",328500,4,3,2290,3,2290,0,1990,0,98042,47.3739,-122.156
"340","09",988000,4,3,4040,3,4040,0,1987,0,98052,47.7205,-122.127
"341","07",1e+06,4,2.5,2610,5,1920,690,1922,0,98103,47.6636,-122.33
"342","09",237000,3,2.5,1490,3,1490,0,2005,0,98055,47.4324,-122.197
"343","09",525000,4,2.5,2450,3,2450,0,2003,0,98011,47.7734,-122.224
"344","09",749000,4,2.5,1710,3,1440,270,1976,2014,98006,47.559,-122.164
"345","08",722500,5,2.5,4870,3,3470,1400,1983,0,98074,47.633,-122.041
"346","03",843000,3,2.5,3130,3,3130,0,1991,0,98052,47.6954,-122.103
"347","07",438000,2,2,1270,3,1270,0,2000,0,98115,47.6776,-122.318
"348","09",578000,3,1.75,2120,3,1540,580,1977,0,98146,47.504,-122.382
"349","09",227950,3,1.5,1670,5,1670,0,1954,0,98001,47.2613,-122.255
"350","07",196000,3,2.25,2070,3,2070,0,1974,0,98001,47.3417,-122.271
"351","04",350000,3,1.5,1250,4,1250,0,1980,0,98038,47.4056,-121.955
"352","12",4e+05,3,1.75,1920,3,1920,0,1968,0,98072,47.7487,-122.082
"353","11",1030000,3,2.5,3545,3,2610,935,2005,0,98027,47.5534,-122.078
"354","03",505000,3,2,1260,3,1260,0,1972,0,98034,47.7355,-122.18
"355","10",475000,5,2.5,2340,3,1300,1040,1975,0,98034,47.7206,-122.211
"356","11",520000,3,2.25,2590,5,1440,1150,1977,0,98028,47.7691,-122.262
"357","05",1450000,3,4.5,3970,3,3260,710,1977,1999,98034,47.7183,-122.258
"358","12",333500,3,1.75,1220,3,1220,0,1965,0,98011,47.7736,-122.214
"359","04",691100,3,2.75,2360,4,1710,650,1983,0,98006,47.5698,-122.121
"360","10",811000,3,1.75,1870,4,1870,0,1960,0,98040,47.5505,-122.221
"361","05",551000,3,2.5,2830,3,2830,0,2001,0,98028,47.7605,-122.234
"362","01",496500,3,2.5,2260,3,2260,0,1994,0,98072,47.7356,-122.157
"363","11",705000,3,3,1970,4,1770,200,1980,0,98070,47.3844,-122.438
"364","06",578000,4,2.5,3140,5,1770,1370,1966,0,98055,47.4904,-122.226
"365","01",255000,3,1.75,1240,5,1240,0,1986,0,98042,47.3663,-122.089
"366","06",1050000,4,3.5,3450,3,3450,0,2007,0,98006,47.5637,-122.123
"367","03",348000,3,2.25,2570,4,2570,0,1989,0,98042,47.3759,-122.125
"368","11",230000,3,2,1510,3,1510,0,1985,0,98031,47.3912,-122.167
"369","12",359500,4,2.25,2390,3,2390,0,1988,0,98023,47.3305,-122.371
"370","12",465000,3,1.75,1480,3,1480,0,1954,0,98133,47.7311,-122.353
"371","10",325000,4,2.5,1850,3,1850,0,1997,0,98042,47.3701,-122.107
"372","01",340500,3,2,2270,4,1920,350,1947,0,98168,47.4857,-122.318
"373","01",342500,3,2.5,1810,3,1810,0,1993,0,98038,47.3724,-122.042
"374","06",290900,2,2,1610,3,1610,0,1930,1983,98178,47.4855,-122.266
"375","02",868700,3,4.25,3840,3,3840,0,2000,0,98074,47.6336,-122.064
"376","11",1199000,4,2.75,4110,3,3130,980,1928,2013,98125,47.717,-122.281
"377","10",1150000,4,3.25,4190,3,3150,1040,2000,0,98074,47.6332,-122.066
"378","08",859900,4,2.75,3390,3,3390,0,2011,0,98074,47.5906,-122.062
"379","08",520000,4,2.25,1890,3,1890,0,2003,0,98029,47.5461,-121.998
"380","07",460000,3,2.5,1610,3,1080,530,2005,0,98118,47.5674,-122.29
"381","09",438924,3,1.5,1050,3,850,200,1949,0,98115,47.6943,-122.29
"382","07",590000,4,2.75,2910,3,1780,1130,1975,0,98033,47.6658,-122.188
"383","11",378500,4,1.75,1700,3,850,850,1955,0,98006,47.5772,-122.153
"384","06",328500,3,2.5,1950,4,1950,0,1990,0,98042,47.3875,-122.161
"385","03",849950,3,3,2990,4,2990,0,1973,0,98005,47.6344,-122.174
"386","10",525000,3,1.5,1350,3,900,450,1950,0,98136,47.5275,-122.391
"387","04",1385000,4,3.25,4860,3,4860,0,1993,0,98074,47.6179,-122.005
"388","04",295000,4,2.5,2160,4,1460,700,1978,0,98023,47.3078,-122.378
"389","07",207950,2,2,890,3,890,0,1917,0,98118,47.5158,-122.264
"390","12",699900,4,2.75,2810,3,2810,0,2002,0,98075,47.5985,-121.977
"391","02",1280000,5,2.5,3400,4,3400,0,1977,0,98027,47.5645,-122.082
"392","11",452000,4,1.5,1580,4,960,620,1963,0,98052,47.6734,-122.154
"393","02",370000,3,2,1680,4,1680,0,1987,0,98055,47.4734,-122.186
"394","01",232000,3,1.75,1300,5,1300,0,1968,0,98042,47.3811,-122.087
"395","10",669950,5,2.5,2820,4,2380,440,1960,0,98034,47.7081,-122.215
"396","06",397500,3,2,1510,3,1070,440,1972,0,98034,47.7193,-122.216
"397","05",490000,2,2.5,1230,3,870,360,2004,0,98112,47.6192,-122.301
"398","01",725000,4,2,2110,3,1710,400,1925,2003,98116,47.5836,-122.387
"399","09",299000,3,2.75,3080,4,1610,1470,1958,0,98032,47.3841,-122.284
"400","08",625000,2,1.5,1490,4,1190,300,1900,0,98116,47.5872,-122.39
"401","11",437500,3,2.5,2120,3,2120,0,2000,0,98065,47.5322,-121.88
"402","05",650000,4,2.5,3180,3,3180,0,2003,0,98065,47.5416,-121.864
"403","05",342000,3,2,1930,4,1930,0,1966,0,98042,47.3672,-122.151
"404","10",1197350,4,2.5,2770,3,2770,0,1999,0,98033,47.684,-122.205
"405","02",280000,3,1.5,1670,4,1670,0,1963,0,98055,47.4404,-122.191
"406","05",240000,2,1.75,1330,3,1330,0,1993,0,98188,47.4467,-122.281
"407","06",1485000,4,3.75,4030,3,4030,0,2006,0,98033,47.6821,-122.196
"408","05",585000,4,1.75,2430,4,1580,850,1981,0,98052,47.7206,-122.11
"409","03",480000,4,2.5,2600,3,2600,0,2005,0,98059,47.4877,-122.139
"410","07",1095000,5,3.5,4410,4,4410,0,1990,0,98053,47.6554,-122.018
"411","08",615000,3,1.75,1900,5,950,950,1951,0,98116,47.5789,-122.393
"412","05",750000,3,2.5,2400,3,2400,0,2001,0,98033,47.6734,-122.173
"413","11",2250000,4,2.25,4760,5,3390,1370,1916,0,98112,47.6415,-122.285
"414","08",890000,4,3.25,3180,3,3180,0,2005,0,98059,47.4711,-122.084
"415","03",515000,5,3,2530,3,1520,1010,2005,0,98133,47.7546,-122.341
"416","11",235000,4,1.5,1690,4,1690,0,1930,0,98055,47.4667,-122.215
"417","11",727500,2,2,1240,4,1240,0,1952,0,98004,47.6221,-122.193
"418","06",650000,4,2.5,3040,3,3040,0,2003,0,98053,47.683,-122.039
"419","10",662000,3,1.75,2500,3,2500,0,1984,0,98052,47.6917,-122.084
"420","04",270500,3,2.5,1780,3,1320,460,1978,0,98038,47.3608,-122.056
"421","05",2e+05,2,1.5,1360,3,1360,0,1978,0,98092,47.2852,-122.19
"422","02",970000,4,3.25,4740,3,4740,0,1987,0,98075,47.5931,-122.071
"423","06",160000,3,1.5,1010,4,1010,0,1962,0,98198,47.4097,-122.316
"424","02",358000,3,2.25,1610,4,1610,0,1985,0,98058,47.4296,-122.161
"425","05",452000,4,1.75,1570,3,1570,0,1979,0,98011,47.7373,-122.197
"426","12",595000,2,2,1510,4,1010,500,1900,0,98103,47.6582,-122.345
"427","04",249000,3,2,1360,3,1360,0,1994,0,98042,47.3577,-122.16
"428","03",346900,4,2.5,1970,3,1970,0,1999,0,98055,47.449,-122.205
"429","02",2125000,3,2.5,5403,4,5403,0,1976,0,98166,47.4169,-122.348
"430","10",280000,4,2.5,1560,3,1560,0,2003,0,98056,47.5025,-122.186
"431","10",318888,4,1.75,2320,4,2270,50,1973,0,98032,47.3644,-122.28
"432","09",530000,3,2.25,2120,3,2120,0,1967,0,98075,47.5896,-122.009
"433","11",375000,3,2.25,2120,4,2120,0,1983,0,98031,47.3914,-122.169
"434","04",910000,4,2.5,3350,3,3350,0,1988,0,98052,47.7197,-122.131
"435","05",782000,4,2.5,2380,4,2380,0,1991,0,98006,47.5623,-122.116
"436","03",259950,2,2,1070,3,720,350,2008,0,98106,47.5213,-122.357
"437","09",315000,4,2.75,2300,4,1560,740,1979,0,98058,47.4518,-122.16
"438","07",705000,3,1.75,2180,4,1140,1040,1946,0,98040,47.5885,-122.248
"439","10",1450000,3,3,4380,5,3580,800,1952,0,98199,47.6452,-122.411
"440","05",451000,3,1.75,1790,3,1790,0,1949,0,98155,47.749,-122.305
"441","11",396000,3,1.5,1300,5,1300,0,1956,0,98028,47.7403,-122.256
"442","07",725000,4,2.5,2990,3,2990,0,1999,0,98059,47.5146,-122.117
"443","10",331500,4,2.5,2050,3,2050,0,1998,0,98042,47.3628,-122.075
"444","10",460000,4,3,2230,3,1410,820,1978,0,98065,47.52,-121.845
"445","07",404950,4,2.25,2340,4,2340,0,1982,0,98092,47.2953,-122.083
"446","12",880000,3,2.5,2870,3,2870,0,2014,0,98103,47.6935,-122.352
"447","06",863000,4,2.5,4120,3,4120,0,1997,0,98074,47.6239,-122.023
"448","12",638700,3,1.75,2080,3,1370,710,1960,0,98005,47.5846,-122.168
"449","07",435000,3,2.5,1840,3,1840,0,2008,0,98053,47.6969,-122.026
"450","08",671500,5,2.75,2160,5,1530,630,1927,0,98105,47.667,-122.289
"451","07",338900,4,2.5,1830,3,1830,0,2003,0,98038,47.3572,-122.015
"452","01",720000,4,4,3200,3,3200,0,2004,0,98075,47.5816,-121.97
"453","04",442000,5,3,2560,4,1760,800,1927,0,98108,47.5502,-122.311
"454","06",650000,5,2.75,2550,5,2550,0,1902,0,98122,47.6136,-122.299
"455","01",263500,3,1.75,1330,3,1040,290,1981,0,98058,47.4478,-122.161
"456","12",266000,3,2.5,1805,3,1805,0,2009,0,98002,47.3521,-122.212
"457","12",930000,4,4,6050,3,4150,1900,2009,0,98077,47.7466,-122.029
"458","01",530000,4,2.5,2320,3,2320,0,2004,0,98028,47.7727,-122.229
"459","05",619000,3,2.5,2720,3,2720,0,2005,0,98065,47.5422,-121.86
"460","08",264000,3,1.5,1820,4,1820,0,1962,0,98003,47.3366,-122.306
"461","07",730000,2,2.25,2130,4,1530,600,1941,0,98116,47.573,-122.409
"462","10",439000,4,2.25,2060,3,2060,0,1975,0,98034,47.7258,-122.177
"463","11",268500,4,1.75,1420,4,1080,340,1981,0,98031,47.4025,-122.176
"464","07",330000,3,1.75,1510,3,1510,0,1985,0,98045,47.476,-121.755
"465","08",640000,3,2.5,2160,3,1960,200,1903,2013,98122,47.6045,-122.307
"466","07",9e+05,3,2.5,3180,4,3180,0,1978,0,98074,47.6366,-122.058
"467","09",370000,3,2.25,2110,4,2110,0,1985,0,98038,47.3725,-122.06
"468","03",685000,3,2,2060,5,1330,730,1931,0,98144,47.5897,-122.292
"469","09",505000,3,1.5,1830,3,1010,820,1981,0,98053,47.6277,-121.972
"470","10",265000,3,1.75,1820,4,1820,0,1966,0,98022,47.1803,-121.974
"471","03",290000,3,2.5,1610,3,1610,0,2006,0,98055,47.4489,-122.188
"472","09",296000,4,2.5,1780,3,1780,0,2006,0,98038,47.3665,-122.017
"473","02",360000,4,2.5,1840,3,1840,0,1996,0,98178,47.4964,-122.251
"474","06",240500,3,1.75,1460,3,990,470,1997,0,98168,47.492,-122.317
"475","07",372500,2,2.5,1400,3,1400,0,2007,0,98126,47.5496,-122.373
"476","10",595000,3,2.5,3370,3,3370,0,2004,0,98045,47.5008,-121.776
"477","10",515000,4,3,3590,3,3590,0,1997,0,98023,47.2846,-122.341
"478","08",1220000,4,2.25,3200,4,3200,0,1962,0,98040,47.5494,-122.216
"479","10",507000,2,1.75,1670,3,1670,0,2004,0,98053,47.7123,-122.027
"480","02",399950,4,2,2420,3,2420,0,1984,0,98092,47.3131,-122.115
"481","08",185000,3,1.75,1430,3,1430,0,1994,0,98010,47.3122,-121.996
"482","08",460000,3,1.75,1440,3,1440,0,1980,0,98052,47.6947,-122.125
"483","02",435500,3,2.25,1450,3,1450,0,1985,0,98029,47.5665,-122.018
"484","04",469000,4,2.75,3550,5,2100,1450,1966,0,98188,47.425,-122.283
"485","05",531000,2,3,1270,3,1110,160,2000,0,98103,47.6634,-122.34
"486","11",223000,3,2,1670,3,1300,370,1990,0,98042,47.3666,-122.084
"487","04",590000,4,3.5,3100,3,2400,700,1996,0,98028,47.7466,-122.242
"488","12",340000,2,2.5,1100,3,1100,0,1997,0,98103,47.6972,-122.35
"489","11",650000,3,2,1870,4,1230,640,1925,0,98199,47.6372,-122.395
"490","09",533600,3,2.5,1930,4,1930,0,1990,0,98029,47.5694,-122.001
"491","06",695000,3,2.75,2540,3,2540,0,2005,0,98074,47.6214,-122.024
"492","06",242000,3,1.75,1280,4,1280,0,1988,0,98031,47.3961,-122.188
"493","01",425000,3,2.25,1820,3,1280,540,1967,0,98125,47.7162,-122.309
"494","05",525000,3,2.25,1490,3,1490,0,1981,0,98052,47.6844,-122.113
"495","09",485000,3,2.5,1880,3,1880,0,1988,0,98029,47.5737,-122.018
"496","06",210000,3,2,1440,3,1440,0,1983,0,98092,47.3128,-122.184
"497","04",260000,3,2.5,1920,3,1920,0,1989,0,98031,47.4022,-122.171
"498","06",577000,3,2.5,2060,3,1330,730,1976,0,98116,47.5671,-122.391
"499","10",2e+05,3,1.5,1210,4,1210,0,1958,0,98002,47.2876,-122.212
"500","02",605000,2,1.75,1760,4,940,820,1927,0,98117,47.682,-122.372
"501","08",559950,3,2.5,1660,3,1660,0,2014,0,98144,47.5876,-122.309
"502","04",1042500,3,1.75,1900,4,1330,570,1941,0,98115,47.6821,-122.273
"503","10",543500,3,2.25,1270,3,990,280,1970,0,98199,47.6581,-122.396
"504","05",480000,4,2.25,3250,4,3250,0,1983,0,98042,47.3496,-122.094
"505","06",565000,2,1.75,1330,4,960,370,1914,1945,98199,47.6539,-122.396
"506","12",426700,3,1.75,2080,5,1600,480,1968,0,98056,47.5375,-122.178
"507","09",650000,3,2.5,2690,3,2130,560,1957,0,98028,47.7605,-122.267
"508","06",415000,3,1.75,1070,3,1070,0,1977,0,98052,47.6978,-122.13
"509","01",245000,3,1.5,1360,5,1360,0,1949,0,98188,47.4488,-122.275
"510","07",314500,3,2,2050,3,2050,0,1993,0,98003,47.2681,-122.31
"511","04",1120000,3,1.5,3000,5,2000,1000,1924,0,98116,47.5821,-122.39
"512","03",378000,2,2,1300,3,800,500,1963,0,98136,47.5395,-122.39
"513","07",305000,4,2.5,2250,3,1340,910,1982,0,98001,47.336,-122.269
"514","03",595000,5,2.75,3740,4,1980,1760,1978,0,98028,47.7679,-122.261
"515","05",729500,3,2.5,1660,3,1530,130,2015,0,98116,47.5818,-122.402
"516","09",430000,3,2.5,2360,3,2360,0,2003,0,98065,47.5317,-121.853
"517","04",240000,3,1.75,1760,3,1150,610,1987,0,98038,47.3647,-122.05
"518","03",545000,3,1.75,1680,3,1680,0,1916,0,98136,47.5338,-122.384
"519","07",530000,3,1.75,1320,3,870,450,1918,0,98105,47.6681,-122.305
"520","11",521000,4,1.75,2020,4,1550,470,1976,0,98077,47.7627,-122.076
"521","04",597500,3,2,2150,4,1380,770,1911,0,98126,47.555,-122.379
"522","07",337000,3,2.5,1470,3,1470,0,1999,0,98065,47.526,-121.826
"523","04",1e+06,3,2.5,3180,3,3180,0,1991,0,98052,47.655,-122.124
"524","11",3070000,3,2.5,3930,4,2330,1600,1957,0,98034,47.7022,-122.224
"525","01",748000,4,3.5,2770,3,1970,800,2001,0,98052,47.6327,-122.109
"526","09",888000,3,1.5,1250,4,1250,0,1953,0,98004,47.6245,-122.198
"527","03",269900,3,1.75,1140,3,1140,0,1986,0,98045,47.4761,-121.758
"528","11",496500,4,2.5,2250,3,1550,700,1967,0,98027,47.5221,-122.045
"529","01",475000,3,2.5,1640,3,1640,0,1969,0,98155,47.7522,-122.278
"530","05",312000,3,1.5,1255,3,1255,0,2004,0,98125,47.7145,-122.311
"531","11",331000,3,1.75,1300,3,1300,0,1986,0,98059,47.4834,-122.159
"532","05",306000,3,1.5,1220,3,1220,0,2007,0,98133,47.7049,-122.353
"533","09",655000,4,2.5,2630,3,2630,0,2002,0,98117,47.6915,-122.381
"534","07",290000,3,1.5,1950,4,1950,0,1959,0,98003,47.336,-122.319
"535","08",1250000,4,3.25,3160,5,2360,800,1965,0,98105,47.6597,-122.274
"536","06",460000,3,1.75,1550,4,860,690,1949,0,98115,47.6759,-122.286
"537","09",435000,4,2.5,1700,4,850,850,1940,0,98115,47.6988,-122.319
"538","03",664000,4,2.75,2510,5,1630,880,1978,0,98006,47.5427,-122.181
"539","07",865000,4,1.75,1800,4,1800,0,1921,0,98102,47.6462,-122.318
"540","08",385000,3,1.75,1800,3,1200,600,1968,0,98058,47.4406,-122.146
"541","07",497000,3,2.25,1870,3,1350,520,1975,0,98034,47.705,-122.202
"542","01",188000,2,1.5,1120,3,1120,0,1924,0,98178,47.5024,-122.271
"543","07",1145000,4,3.5,4370,3,4370,0,2001,0,98065,47.544,-121.872
"544","08",222000,3,2,1440,4,970,470,1981,0,98023,47.291,-122.368
"545","05",799000,4,3,2580,3,2580,0,1984,0,98053,47.6932,-122.006
"546","06",609900,4,2.5,3190,3,3190,0,2006,0,98038,47.3558,-122.004
"547","10",413000,4,3.5,2380,4,1750,630,1995,0,98106,47.5536,-122.359
"548","01",802541,5,2.75,2990,3,2990,0,2014,0,98006,47.5462,-122.182
"549","05",320000,3,2.5,2680,3,2680,0,1990,0,98023,47.2918,-122.346
"550","03",507000,4,2.5,2730,3,2730,0,2006,0,98065,47.5441,-121.882
"551","08",373000,3,1.75,1830,3,1430,400,1958,0,98055,47.4862,-122.224
"552","09",1484900,5,2.5,4570,5,4570,0,1965,0,98040,47.5553,-122.22
"553","07",359900,4,2.25,2470,3,2470,0,1983,0,98058,47.4406,-122.141
"554","07",690000,4,2.5,2900,3,2900,0,1992,0,98053,47.6726,-122.03
"555","06",245000,3,2,1410,3,1410,0,1985,0,98030,47.3702,-122.185
"556","12",7e+05,5,2.5,2830,5,1610,1220,1979,0,98075,47.5896,-122.083
"557","09",268000,4,1.75,1680,3,1100,580,1977,0,98198,47.3923,-122.311
"558","06",225000,3,1.75,1760,3,920,840,1979,0,98042,47.3664,-122.1
"559","10",980000,4,2.25,2240,3,2240,0,1976,0,98004,47.5894,-122.195
"560","11",480000,4,2,2180,2,1730,450,1950,0,98005,47.589,-122.177
"561","12",485000,4,2,1400,3,1100,300,1900,0,98119,47.6385,-122.37
"562","04",440000,3,1.75,1530,4,1530,0,1984,0,98034,47.731,-122.191
"563","10",550000,4,1.75,2480,3,1460,1020,1958,0,98155,47.7646,-122.271
"564","08",310000,3,1.75,1490,5,1490,0,1967,0,98059,47.5015,-122.124
"565","07",530000,3,2.5,3660,4,3260,400,1989,0,98022,47.2413,-121.972
"566","06",390000,4,2.5,2340,3,2340,0,1993,0,98031,47.4206,-122.183
"567","09",243000,3,1.75,1450,4,1450,0,1981,0,98001,47.3575,-122.28
"568","07",639000,4,2.5,2210,3,2210,0,1990,0,98074,47.6285,-122.025
"569","03",405000,5,1.75,1550,3,1100,450,1961,0,98011,47.7573,-122.22
"570","12",250000,4,1.75,1710,5,1010,700,1968,0,98032,47.3745,-122.275
"571","07",405500,3,1.5,1010,5,1010,0,1954,0,98155,47.7359,-122.309
"572","04",267000,3,2,1300,3,1300,0,1994,0,98010,47.3131,-121.998
"573","08",289950,3,2.5,1670,3,1670,0,2002,0,98038,47.3668,-122.031
"574","08",1578000,4,3.25,4670,4,4670,0,1988,0,98005,47.635,-122.164
"575","04",636000,3,2.5,2140,3,1770,370,2007,0,98052,47.6664,-122.131
"576","09",350000,5,3,2520,3,1550,970,2004,0,98178,47.4938,-122.255
"577","06",320000,3,1.5,1650,5,1130,520,1978,0,98058,47.4525,-122.162
"578","06",210000,2,1.75,1440,4,1440,0,1978,0,98198,47.3825,-122.319
"579","11",328000,3,1.75,1470,3,1130,340,1983,0,98059,47.4818,-122.161
"580","05",985000,4,2.25,4230,3,4230,0,1989,0,98077,47.7287,-122.077
"581","06",501000,3,1.75,1970,5,1370,600,1976,0,98055,47.4908,-122.225
"582","09",315000,3,2.25,1540,3,1540,0,1992,0,98045,47.4429,-121.759
"583","05",403000,3,2.75,2090,3,2090,0,2012,0,98019,47.7336,-121.965
"584","07",550000,3,2,2380,4,2110,270,1934,0,98155,47.7591,-122.28
"585","01",347500,4,2.5,2156,3,2156,0,2012,0,98030,47.3591,-122.201
"586","10",365000,4,2.25,2070,4,2070,0,1986,0,98058,47.4388,-122.162
"587","08",605000,3,1.75,1920,4,1260,660,1977,0,98006,47.5633,-122.131
"588","11",1300000,3,3.25,3400,4,2290,1110,1937,0,98105,47.6585,-122.273
"589","11",233000,3,2,1400,3,1400,0,1974,0,98001,47.3415,-122.272
"590","07",360000,4,2.5,2210,3,2210,0,1997,0,98030,47.3818,-122.2
"591","12",459000,2,1.75,1170,3,1020,150,1929,0,98117,47.695,-122.366
"592","11",740000,3,2,2100,4,2100,0,1995,0,98077,47.7479,-122.062
"593","01",560000,4,2.5,2940,3,2940,0,2000,0,98011,47.7533,-122.198
"594","07",650000,4,1.75,2010,4,1300,710,1963,0,98116,47.5793,-122.402
"595","06",449950,3,2.5,2170,3,2170,0,2003,0,98028,47.7767,-122.239
"596","02",517500,3,1.5,1430,4,1250,180,1940,0,98117,47.6988,-122.387
"597","09",435000,4,1.5,1510,3,1070,440,1970,0,98034,47.7121,-122.214
"598","12",950000,3,1.75,2150,5,1140,1010,1960,0,98116,47.5671,-122.405
"599","08",699800,2,2.5,2380,3,2380,0,2010,0,98053,47.717,-122.02
"600","06",850000,3,1.75,1370,5,770,600,1911,1988,98112,47.6374,-122.279
"601","09",316500,3,1.75,1600,3,1070,530,1979,0,98023,47.3272,-122.355
"602","07",942500,5,3.5,3750,4,2030,1720,1981,0,98006,47.5511,-122.157
"603","01",1310000,2,2.25,3950,3,2910,1040,1991,0,98116,47.5912,-122.384
"604","02",856600,4,2.25,2400,4,2400,0,1964,0,98005,47.5987,-122.178
"605","10",405600,5,1.5,2830,4,2830,0,1918,0,98118,47.5132,-122.262
"606","05",565000,4,2.5,2440,3,2440,0,1996,0,98053,47.6333,-121.97
"607","09",4e+05,3,2.25,1190,3,1050,140,2008,0,98116,47.5818,-122.387
"608","03",330000,3,2,1400,3,1400,0,1997,0,98019,47.7576,-121.934
"609","02",374950,4,2.75,2730,3,2730,0,2005,0,98038,47.3608,-122.043
"610","12",405300,3,2.75,2390,5,1610,780,1983,0,98056,47.4987,-122.166
"611","11",560000,3,2.25,2060,3,2060,0,1984,0,98074,47.6216,-122.056
"612","03",824000,4,2.25,2490,4,1290,1200,1961,0,98004,47.6051,-122.195
"613","07",260000,3,1.75,1100,5,1100,0,1984,0,98042,47.363,-122.08
"614","01",760000,4,2.5,2430,5,1470,960,1965,0,98115,47.6777,-122.287
"615","06",405000,3,2.5,3170,3,2360,810,1995,0,98023,47.3384,-122.336
"616","06",429900,4,2.5,2640,3,2640,0,1987,0,98058,47.4598,-122.15
"617","11",341500,3,1.5,1130,4,1130,0,1961,0,98056,47.5089,-122.189
"618","06",465250,5,2,1940,3,1940,0,1957,0,98177,47.7751,-122.38
"619","05",450000,2,2,1100,3,1100,0,1912,2005,98117,47.6797,-122.362
"620","05",420000,3,2.25,2000,4,1000,1000,1963,0,98008,47.6188,-122.114
"621","06",269950,3,2.5,1890,3,1730,160,2002,0,98168,47.4802,-122.279
"622","10",493000,4,2,1910,3,1060,850,1910,0,98122,47.6101,-122.295
"623","05",370000,4,2.5,2710,3,2710,0,1998,0,98092,47.3314,-122.172
"624","06",2250000,5,4.25,4860,5,3100,1760,1905,0,98112,47.6196,-122.286
"625","06",4e+05,3,1.75,1590,5,970,620,1938,0,98034,47.7146,-122.217
"626","11",320000,3,1.5,1240,3,1050,190,2009,0,98133,47.7073,-122.356
"627","03",218000,5,1.75,1930,4,1930,0,1966,0,98023,47.3109,-122.376
"628","11",460000,4,2,2090,4,2090,0,1984,0,98027,47.4691,-121.993
"629","07",232500,3,1.5,1940,4,1140,800,1969,0,98003,47.3289,-122.327
"630","05",408200,3,2.5,1800,4,1800,0,1990,0,98106,47.5293,-122.363
"631","06",522000,3,1.75,1730,4,1400,330,1980,0,98052,47.6792,-122.115
"632","06",675000,4,2.5,2810,3,2810,0,1982,0,98074,47.6337,-122.044
"633","07",1355000,4,3.5,3550,3,2260,1290,1999,0,98006,47.5506,-122.134
"634","10",737500,4,2.5,3200,3,3200,0,1993,0,98053,47.6304,-121.994
"635","09",710000,4,2,1740,5,1740,0,1958,0,98033,47.6815,-122.198
"636","10",470000,3,2.5,2100,3,2100,0,1999,0,98065,47.5341,-121.867
"637","02",1100000,4,3.5,4270,4,4270,0,1993,0,98077,47.7354,-122.078
"638","08",650000,3,2,1340,3,1340,0,1913,0,98103,47.6518,-122.335
"639","05",1216000,4,2.5,3190,5,1680,1510,1967,0,98006,47.5619,-122.162
"640","01",422120,3,2.5,1630,3,1630,0,1987,0,98034,47.7148,-122.205
"641","01",625000,5,2.5,2990,3,2990,0,2007,0,98011,47.746,-122.218
"642","04",5e+05,3,2.25,1690,3,1690,0,1989,0,98029,47.5756,-122.01
"643","11",308000,4,2.25,1960,3,1960,0,1989,0,98042,47.3405,-122.058
"644","06",565000,3,2.75,2390,5,1360,1030,1977,0,98006,47.5433,-122.185
"645","09",581000,3,2.5,2600,3,2600,0,2004,0,98053,47.6799,-122.034
"646","08",361000,3,2,1950,3,1950,0,1999,0,98042,47.39,-122.153
"647","10",419000,2,2.25,1180,3,840,340,2008,0,98122,47.6124,-122.309
"648","05",347000,3,2.5,1680,3,1680,0,2004,0,98056,47.4802,-122.179
"649","10",625000,4,2.25,2220,3,2220,0,1989,0,98075,47.5839,-121.991
"650","03",2400000,4,4.25,4890,3,3090,1800,1999,0,98040,47.5602,-122.227
"651","12",379000,3,3.25,2660,3,2660,0,2014,0,98010,47.3077,-122.011
"652","12",310000,3,1.5,1150,3,1150,0,1988,0,98029,47.5707,-122.017
"653","05",250000,2,2,1130,4,1130,0,1941,0,98030,47.3839,-122.225
